image_url,prompt,model ,image_ID
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00262.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00262.txt,A,262A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00263.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00263.txt,A,263A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00264.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00264.txt,A,264A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00265.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00265.txt,A,265A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00266.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00266.txt,A,266A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00267.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00267.txt,A,267A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00268.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00268.txt,A,268A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00269.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00269.txt,A,269A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00270.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00270.txt,A,270A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00271.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00271.txt,A,271A
https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00272.png,https://ikrsek.github.io/Qualtrics_ImageFiltersStudy_Repo26/samples_ml_mdm/00272.txt,A,272A
